country,sector,year,project_count,project_value_eur_millions
Slovenia,Housing and Community Services,1994,0,0.0
Slovenia,Housing and Community Services,1995,0,0.0
Slovenia,Housing and Community Services,1996,0,0.0
Slovenia,Housing and Community Services,1997,0,0.0
Slovenia,Housing and Community Services,1998,0,0.0
Slovenia,Housing and Community Services,1999,0,0.0
Slovenia,Housing and Community Services,2000,0,0.0
Slovenia,Housing and Community Services,2001,0,0.0
Slovenia,Housing and Community Services,2002,0,0.0
Slovenia,Housing and Community Services,2003,0,0.0
Slovenia,Housing and Community Services,2004,0,0.0
Slovenia,Housing and Community Services,2005,0,0.0
Slovenia,Housing and Community Services,2006,0,0.0
Slovenia,Housing and Community Services,2007,0,0.0
Slovenia,Housing and Community Services,2008,0,0.0
Slovenia,Housing and Community Services,2009,0,0.0
Slovenia,Housing and Community Services,2010,0,0.0
Slovenia,Housing and Community Services,2011,0,0.0
Slovenia,Housing and Community Services,2012,0,0.0
Slovenia,Housing and Community Services,2013,0,0.0
Slovenia,Housing and Community Services,2014,0,0.0
Slovenia,Housing and Community Services,2015,0,0.0
Slovenia,Housing and Community Services,2016,0,0.0
Slovenia,Housing and Community Services,2017,0,0.0
Slovenia,Housing and Community Services,2018,0,0.0
Slovenia,Housing and Community Services,2019,0,0.0
Slovenia,Housing and Community Services,2020,0,0.0
Slovenia,Housing and Community Services,2021,0,0.0
Slovenia,Public Order and Safety,1990,0,0.0
Slovenia,Public Order and Safety,1991,0,0.0
Slovenia,Public Order and Safety,1992,0,0.0
Slovenia,Public Order and Safety,1993,0,0.0
Slovenia,Public Order and Safety,1994,0,0.0
Slovenia,Public Order and Safety,1995,0,0.0
Slovenia,Public Order and Safety,1996,0,0.0
Slovenia,Public Order and Safety,1997,0,0.0
Slovenia,Public Order and Safety,1998,0,0.0
Slovenia,Public Order and Safety,1999,0,0.0
Slovenia,Public Order and Safety,2000,0,0.0
Slovenia,Public Order and Safety,2001,0,0.0
Slovenia,Public Order and Safety,2002,0,0.0
Slovenia,Public Order and Safety,2003,0,0.0
Slovenia,Public Order and Safety,2004,0,0.0
Slovenia,Public Order and Safety,2005,0,0.0
Slovenia,Public Order and Safety,2006,0,0.0
Slovenia,Public Order and Safety,2007,0,0.0
Slovenia,Public Order and Safety,2008,0,0.0
Slovenia,Public Order and Safety,2009,0,0.0
Slovenia,Public Order and Safety,2010,0,0.0
Slovenia,Public Order and Safety,2011,0,0.0
Slovenia,Public Order and Safety,2012,0,0.0
Slovenia,Public Order and Safety,2013,0,0.0
Slovenia,Public Order and Safety,2014,0,0.0
Slovenia,Public Order and Safety,2015,0,0.0
Slovenia,Public Order and Safety,2016,0,0.0
Slovenia,Public Order and Safety,2017,0,0.0
Slovenia,Public Order and Safety,2018,0,0.0
Slovenia,Public Order and Safety,2019,0,0.0
Slovenia,Public Order and Safety,2020,0,0.0
Slovenia,Public Order and Safety,2021,0,0.0
Slovenia,RDI,1990,0,0.0
Slovenia,RDI,1991,0,0.0
Slovenia,RDI,1992,0,0.0
Slovenia,RDI,1993,0,0.0
Slovenia,RDI,1994,0,0.0
Slovenia,RDI,1995,0,0.0
Slovenia,RDI,1996,0,0.0
Slovenia,RDI,1997,0,0.0
Slovenia,RDI,1998,0,0.0
Slovenia,RDI,1999,0,0.0
Slovenia,RDI,2000,0,0.0
Slovenia,RDI,2001,0,0.0
Slovenia,RDI,2002,0,0.0
Slovenia,RDI,2003,0,0.0
Slovenia,RDI,2004,0,0.0
Slovenia,RDI,2005,0,0.0
Slovenia,RDI,2006,0,0.0
Slovenia,RDI,2007,0,0.0
Slovenia,RDI,2008,0,0.0
Slovenia,RDI,2009,0,0.0
Slovenia,RDI,2010,0,0.0
Slovenia,RDI,2011,0,0.0
Slovenia,RDI,2012,0,0.0
Slovenia,RDI,2013,0,0.0
Slovenia,RDI,2014,0,0.0
Slovenia,RDI,2015,0,0.0
Slovenia,RDI,2016,0,0.0
Slovenia,RDI,2017,0,0.0
Slovenia,RDI,2018,0,0.0
Slovenia,RDI,2019,0,0.0
Slovenia,RDI,2020,0,0.0
Slovenia,RDI,2021,0,0.0
Slovenia,Recreation and Culture,1990,0,0.0
Slovenia,Recreation and Culture,1991,0,0.0
Slovenia,Recreation and Culture,1992,0,0.0
Slovenia,Recreation and Culture,1993,0,0.0
Slovenia,Recreation and Culture,1994,0,0.0
Slovenia,Recreation and Culture,1995,0,0.0
Slovenia,Recreation and Culture,1996,0,0.0
Slovenia,Recreation and Culture,1997,0,0.0
Slovenia,Recreation and Culture,1998,0,0.0
Slovenia,Recreation and Culture,1999,0,0.0
Slovenia,Recreation and Culture,2000,0,0.0
Slovenia,Recreation and Culture,2001,0,0.0
Slovenia,Recreation and Culture,2002,0,0.0
Slovenia,Recreation and Culture,2003,0,0.0
Slovenia,Recreation and Culture,2004,0,0.0
Slovenia,Recreation and Culture,2005,0,0.0
Slovenia,Recreation and Culture,2006,0,0.0
Slovenia,Recreation and Culture,2007,0,0.0
Slovenia,Recreation and Culture,2008,0,0.0
Slovenia,Recreation and Culture,2009,0,0.0
Slovenia,Recreation and Culture,2010,0,0.0
Slovenia,Recreation and Culture,2011,0,0.0
Slovenia,Recreation and Culture,2012,0,0.0
Slovenia,Recreation and Culture,2013,0,0.0
Slovenia,Recreation and Culture,2014,0,0.0
Slovenia,Recreation and Culture,2015,0,0.0
Slovenia,Recreation and Culture,2016,0,0.0
Slovenia,Recreation and Culture,2017,0,0.0
Slovenia,Recreation and Culture,2018,0,0.0
Slovenia,Recreation and Culture,2019,0,0.0
Slovenia,Recreation and Culture,2020,0,0.0
Slovenia,Recreation and Culture,2021,0,0.0
Slovenia,Telcos,1990,0,0.0
Slovenia,Telcos,1991,0,0.0
Slovenia,Telcos,1992,0,0.0
Slovenia,Telcos,1993,0,0.0
Slovenia,Telcos,1994,0,0.0
Slovenia,Telcos,1995,0,0.0
Slovenia,Telcos,1996,0,0.0
Slovenia,Telcos,1997,0,0.0
Slovenia,Telcos,1998,0,0.0
Slovenia,Telcos,1999,0,0.0
Slovenia,Telcos,2000,0,0.0
Slovenia,Telcos,2001,0,0.0
Slovenia,Telcos,2002,0,0.0
Slovenia,Telcos,2003,0,0.0
Slovenia,Telcos,2004,0,0.0
Slovenia,Telcos,2005,0,0.0
Slovenia,Telcos,2006,0,0.0
Slovenia,Telcos,2007,0,0.0
Slovenia,Telcos,2008,0,0.0
Slovenia,Telcos,2009,0,0.0
Slovenia,Telcos,2010,0,0.0
Slovenia,Telcos,2011,0,0.0
Slovenia,Telcos,2012,0,0.0
Slovenia,Telcos,2013,0,0.0
Slovenia,Telcos,2014,0,0.0
Slovenia,Telcos,2015,0,0.0
Slovenia,Telcos,2016,0,0.0
Slovenia,Telcos,2017,0,0.0
Slovenia,Telcos,2018,0,0.0
Slovenia,Telcos,2019,0,0.0
Slovenia,Telcos,2020,0,0.0
Slovenia,Telcos,2021,0,0.0
Slovenia,Transport,1990,0,0.0
Slovenia,Transport,1991,0,0.0
Slovenia,Transport,1992,0,0.0
Slovenia,Transport,1993,0,0.0
Slovenia,Transport,1994,0,0.0
Slovenia,Transport,1995,0,0.0
Slovenia,Transport,1996,0,0.0
Slovenia,Transport,1997,0,0.0
Slovenia,Transport,1998,0,0.0
Slovenia,Transport,1999,0,0.0
Slovenia,Transport,2000,0,0.0
Slovenia,Transport,2001,0,0.0
Slovenia,Transport,2002,0,0.0
Slovenia,Transport,2003,0,0.0
Slovenia,Transport,2004,0,0.0
Slovenia,Transport,2005,0,0.0
Slovenia,Transport,2006,0,0.0
Slovenia,Transport,2007,0,0.0
Slovenia,Transport,2008,0,0.0
Slovenia,Transport,2009,0,0.0
Slovenia,Transport,2010,0,0.0
Slovenia,Transport,2011,0,0.0
Slovenia,Transport,2012,0,0.0
Slovenia,Transport,2013,0,0.0
Slovenia,Transport,2014,0,0.0
Slovenia,Transport,2015,0,0.0
Slovenia,Transport,2016,0,0.0
Slovenia,Transport,2017,0,0.0
Slovenia,Transport,2018,0,0.0
Slovenia,Transport,2019,0,0.0
Slovenia,Transport,2020,0,0.0
Slovenia,Transport,2021,0,0.0
Spain,Defence,1990,0,0.0
Spain,Defence,1991,0,0.0
Spain,Defence,1992,0,0.0
Spain,Defence,1993,0,0.0
Spain,Defence,1994,0,0.0
Spain,Defence,1995,0,0.0
Spain,Defence,1996,0,0.0
Spain,Defence,1997,0,0.0
Spain,Defence,1998,0,0.0
Spain,Defence,1999,0,0.0
Spain,Defence,2000,0,0.0
Spain,Defence,2001,0,0.0
Spain,Defence,2002,0,0.0
Spain,Defence,2003,0,0.0
Spain,Defence,2004,0,0.0
Spain,Defence,2005,0,0.0
Spain,Defence,2006,0,0.0
Spain,Defence,2007,0,0.0
Spain,Defence,2008,0,0.0
Spain,Defence,2009,0,0.0
Spain,Defence,2010,0,0.0
Spain,Defence,2011,0,0.0
Spain,Defence,2012,0,0.0
Spain,Defence,2013,0,0.0
Spain,Defence,2014,0,0.0
Spain,Defence,2015,0,0.0
Spain,Defence,2016,0,0.0
Spain,Defence,2017,0,0.0
Spain,Defence,2018,0,0.0
Spain,Defence,2019,0,0.0
Spain,Defence,2020,0,0.0
Spain,Defence,2021,0,0.0
Spain,Education,1990,0,0.0
Spain,Education,1991,0,0.0
Spain,Education,1992,0,0.0
Spain,Education,1993,0,0.0
Spain,Education,1994,0,0.0
Spain,Education,1995,0,0.0
Spain,Education,1996,0,0.0
Spain,Education,1997,0,0.0
Spain,Education,1998,0,0.0
Spain,Education,1999,0,0.0
Spain,Education,2000,0,0.0
Spain,Education,2001,0,0.0
Spain,Education,2002,0,0.0
Spain,Education,2003,0,0.0
Spain,Education,2004,0,0.0
Spain,Education,2005,0,0.0
Spain,Education,2006,0,0.0
Spain,Education,2007,1,45.0
Spain,Education,2008,0,0.0
Spain,Education,2009,2,42.0
Spain,Education,2010,0,0.0
Spain,Education,2011,2,35.0
Spain,Education,2012,0,0.0
Spain,Education,2013,0,0.0
Spain,Education,2014,0,0.0
Spain,Education,2015,0,0.0
Spain,Education,2016,0,0.0
Spain,Education,2017,0,0.0
Spain,Education,2018,0,0.0
Spain,Education,2019,0,0.0
Spain,Education,2020,0,0.0
Spain,Education,2021,0,0.0
Spain,Environment,1990,0,0.0
Spain,Environment,1991,0,0.0
Spain,Environment,1992,1,555.0
Spain,Environment,1993,0,0.0
Spain,Environment,1994,0,0.0
Spain,Environment,1995,1,90.0
Spain,Environment,1996,2,169.0
Spain,Environment,1997,0,0.0
Spain,Environment,1998,1,50.0
Spain,Environment,1999,1,57.0
Spain,Environment,2000,1,43.0
Spain,Environment,2001,0,0.0
Spain,Environment,2002,1,82.0
Spain,Environment,2003,0,0.0
Spain,Environment,2004,3,175.0
Spain,Environment,2005,2,1083.0
Spain,Environment,2006,4,146.0
Spain,Environment,2007,1,139.0
Spain,Environment,2008,0,0.0
Spain,Environment,2009,1,14.0
Spain,Environment,2010,1,46.0
Spain,Environment,2011,1,25.0
Spain,Environment,2012,0,0.0
Spain,Environment,2013,1,28.0
Spain,Environment,2014,1,98.0
Spain,Environment,2015,0,0.0
Spain,Environment,2016,0,0.0
Spain,Environment,2017,1,239.0
Spain,Environment,2018,0,0.0
Spain,Environment,2019,0,0.0
Spain,Environment,2020,0,0.0
Spain,Environment,2021,0,0.0
Spain,General Public Services,1990,0,0.0
Spain,General Public Services,1991,0,0.0
Spain,General Public Services,1992,0,0.0
Spain,General Public Services,1993,0,0.0
Spain,General Public Services,1994,0,0.0
Spain,General Public Services,1995,0,0.0
Spain,General Public Services,1996,0,0.0
Spain,General Public Services,1997,0,0.0
Spain,General Public Services,1998,0,0.0
Spain,General Public Services,1999,0,0.0
Spain,General Public Services,2000,0,0.0
Spain,General Public Services,2001,0,0.0
Spain,General Public Services,2002,0,0.0
Spain,General Public Services,2003,0,0.0
Spain,General Public Services,2004,0,0.0
Spain,General Public Services,2005,0,0.0
Spain,General Public Services,2006,0,0.0
Spain,General Public Services,2007,0,0.0
Spain,General Public Services,2008,0,0.0
Spain,General Public Services,2009,0,0.0
Spain,General Public Services,2010,0,0.0
Spain,General Public Services,2011,0,0.0
Spain,General Public Services,2012,0,0.0
Spain,General Public Services,2013,0,0.0
Spain,General Public Services,2014,0,0.0
Spain,General Public Services,2015,0,0.0
Spain,General Public Services,2016,0,0.0
Spain,General Public Services,2017,0,0.0
Spain,General Public Services,2018,1,13.0
Spain,General Public Services,2019,0,0.0
Spain,General Public Services,2020,0,0.0
Spain,General Public Services,2021,0,0.0
Spain,Healthcare,1990,0,0.0
Spain,Healthcare,1991,0,0.0
Spain,Healthcare,1992,0,0.0
Spain,Healthcare,1993,0,0.0
Spain,Healthcare,1994,0,0.0
Spain,Healthcare,1995,0,0.0
Spain,Healthcare,1996,0,0.0
Spain,Healthcare,1997,0,0.0
Spain,Healthcare,1998,0,0.0
Spain,Healthcare,1999,0,0.0
Spain,Healthcare,2000,0,0.0
Spain,Healthcare,2001,0,0.0
Spain,Healthcare,2002,0,0.0
Spain,Healthcare,2003,0,0.0
Spain,Healthcare,2004,0,0.0
Spain,Healthcare,2005,1,330.0
Spain,Healthcare,2006,7,1190.0
Spain,Healthcare,2007,1,109.0
Spain,Healthcare,2008,3,568.0
Spain,Healthcare,2009,1,50.0
Spain,Healthcare,2010,1,131.0
Spain,Healthcare,2011,2,217.0
Spain,Healthcare,2012,1,47.0
Spain,Healthcare,2013,1,321.0
Spain,Healthcare,2014,1,89.0
Spain,Healthcare,2015,0,0.0
Spain,Healthcare,2016,0,0.0
Spain,Healthcare,2017,1,315.0
Spain,Healthcare,2018,0,0.0
Spain,Healthcare,2019,0,0.0
Spain,Healthcare,2020,0,0.0
Spain,Healthcare,2021,0,0.0
Spain,Housing and Community Services,1990,0,0.0
Spain,Housing and Community Services,1991,0,0.0
Spain,Housing and Community Services,1992,0,0.0
Spain,Housing and Community Services,1993,0,0.0
Spain,Housing and Community Services,1994,0,0.0
Spain,Housing and Community Services,1995,0,0.0
Spain,Housing and Community Services,1996,0,0.0
Spain,Housing and Community Services,1997,0,0.0
Spain,Housing and Community Services,1998,0,0.0
Spain,Housing and Community Services,1999,0,0.0
Spain,Housing and Community Services,2000,0,0.0
Spain,Housing and Community Services,2001,0,0.0
Spain,Housing and Community Services,2002,0,0.0
Spain,Housing and Community Services,2003,0,0.0
Spain,Housing and Community Services,2004,0,0.0
Spain,Housing and Community Services,2005,0,0.0
Spain,Housing and Community Services,2006,0,0.0
Spain,Housing and Community Services,2007,0,0.0
Spain,Housing and Community Services,2008,0,0.0
Spain,Housing and Community Services,2009,0,0.0
Spain,Housing and Community Services,2010,0,0.0
Spain,Housing and Community Services,2011,0,0.0
Spain,Housing and Community Services,2012,0,0.0
Spain,Housing and Community Services,2013,0,0.0
Spain,Housing and Community Services,2014,0,0.0
Spain,Housing and Community Services,2015,0,0.0
Spain,Housing and Community Services,2016,0,0.0
Spain,Housing and Community Services,2017,0,0.0
Spain,Housing and Community Services,2018,0,0.0
Spain,Housing and Community Services,2019,0,0.0
Spain,Housing and Community Services,2020,0,0.0
Spain,Housing and Community Services,2021,0,0.0
Spain,Public Order and Safety,1990,0,0.0
Spain,Public Order and Safety,1991,0,0.0
Spain,Public Order and Safety,1992,0,0.0
Spain,Public Order and Safety,1993,0,0.0
Spain,Public Order and Safety,1994,0,0.0
Spain,Public Order and Safety,1995,0,0.0
Spain,Public Order and Safety,1996,0,0.0
Spain,Public Order and Safety,1997,0,0.0
Spain,Public Order and Safety,1998,0,0.0
Spain,Public Order and Safety,1999,0,0.0
Spain,Public Order and Safety,2000,0,0.0
Spain,Public Order and Safety,2001,0,0.0
Spain,Public Order and Safety,2002,0,0.0
Spain,Public Order and Safety,2003,0,0.0
Spain,Public Order and Safety,2004,0,0.0
Spain,Public Order and Safety,2005,3,503.0
Spain,Public Order and Safety,2006,4,178.0
Spain,Public Order and Safety,2007,3,92.0
Spain,Public Order and Safety,2008,3,231.0
Spain,Public Order and Safety,2009,3,236.0
Spain,Public Order and Safety,2010,0,0.0
Spain,Public Order and Safety,2011,0,0.0
Spain,Public Order and Safety,2012,0,0.0
Spain,Public Order and Safety,2013,0,0.0
Spain,Public Order and Safety,2014,1,93.0
Spain,Public Order and Safety,2015,0,0.0
Spain,Public Order and Safety,2016,0,0.0
Spain,Public Order and Safety,2017,0,0.0
Spain,Public Order and Safety,2018,0,0.0
Spain,Public Order and Safety,2019,0,0.0
Spain,Public Order and Safety,2020,0,0.0
Spain,Public Order and Safety,2021,0,0.0
Spain,RDI,1990,0,0.0
Spain,RDI,1991,0,0.0
Spain,RDI,1992,0,0.0
Spain,RDI,1993,0,0.0
Spain,RDI,1994,0,0.0
Spain,RDI,1995,0,0.0
Spain,RDI,1996,0,0.0
Spain,RDI,1997,0,0.0
Spain,RDI,1998,0,0.0
Spain,RDI,1999,0,0.0
Spain,RDI,2000,0,0.0
Spain,RDI,2001,0,0.0
Spain,RDI,2002,0,0.0
Spain,RDI,2003,0,0.0
Spain,RDI,2004,0,0.0
Spain,RDI,2005,0,0.0
Spain,RDI,2006,0,0.0
Spain,RDI,2007,0,0.0
Spain,RDI,2008,0,0.0
Spain,RDI,2009,0,0.0
Spain,RDI,2010,0,0.0
Spain,RDI,2011,0,0.0
Spain,RDI,2012,0,0.0
Spain,RDI,2013,0,0.0
Spain,RDI,2014,0,0.0
Spain,RDI,2015,0,0.0
Spain,RDI,2016,0,0.0
Spain,RDI,2017,0,0.0
Spain,RDI,2018,0,0.0
Spain,RDI,2019,0,0.0
Spain,RDI,2020,0,0.0
Spain,RDI,2021,0,0.0
Spain,Recreation and Culture,1990,0,0.0
Spain,Recreation and Culture,1991,0,0.0
Spain,Recreation and Culture,1992,0,0.0
Spain,Recreation and Culture,1993,0,0.0
Spain,Recreation and Culture,1994,0,0.0
Spain,Recreation and Culture,1995,0,0.0
Spain,Recreation and Culture,1996,0,0.0
Spain,Recreation and Culture,1997,0,0.0
Spain,Recreation and Culture,1998,0,0.0
Spain,Recreation and Culture,1999,0,0.0
Spain,Recreation and Culture,2000,0,0.0
Spain,Recreation and Culture,2001,0,0.0
Spain,Recreation and Culture,2002,0,0.0
Spain,Recreation and Culture,2003,0,0.0
Spain,Recreation and Culture,2004,0,0.0
Spain,Recreation and Culture,2005,0,0.0
Spain,Recreation and Culture,2006,0,0.0
Spain,Recreation and Culture,2007,0,0.0
Spain,Recreation and Culture,2008,0,0.0
Spain,Recreation and Culture,2009,0,0.0
Spain,Recreation and Culture,2010,1,59.0
Spain,Recreation and Culture,2011,1,12.0
Spain,Recreation and Culture,2012,0,0.0
Spain,Recreation and Culture,2013,0,0.0
Spain,Recreation and Culture,2014,0,0.0
Spain,Recreation and Culture,2015,0,0.0
Spain,Recreation and Culture,2016,0,0.0
Spain,Recreation and Culture,2017,0,0.0
Spain,Recreation and Culture,2018,0,0.0
Spain,Recreation and Culture,2019,0,0.0
Spain,Recreation and Culture,2020,0,0.0
Spain,Recreation and Culture,2021,0,0.0
Spain,Telcos,1990,0,0.0
Spain,Telcos,1991,0,0.0
Spain,Telcos,1992,0,0.0
Spain,Telcos,1993,0,0.0
Spain,Telcos,1994,0,0.0
Spain,Telcos,1995,0,0.0
Spain,Telcos,1996,0,0.0
Spain,Telcos,1997,0,0.0
Spain,Telcos,1998,0,0.0
Spain,Telcos,1999,0,0.0
Spain,Telcos,2000,0,0.0
Spain,Telcos,2001,0,0.0
Spain,Telcos,2002,0,0.0
Spain,Telcos,2003,0,0.0
Spain,Telcos,2004,0,0.0
Spain,Telcos,2005,0,0.0
Spain,Telcos,2006,0,0.0
Spain,Telcos,2007,0,0.0
Spain,Telcos,2008,0,0.0
Spain,Telcos,2009,0,0.0
Spain,Telcos,2010,0,0.0
Spain,Telcos,2011,0,0.0
Spain,Telcos,2012,0,0.0
Spain,Telcos,2013,0,0.0
Spain,Telcos,2014,0,0.0
Spain,Telcos,2015,0,0.0
Spain,Telcos,2016,0,0.0
Spain,Telcos,2017,0,0.0
Spain,Telcos,2018,0,0.0
Spain,Telcos,2019,0,0.0
Spain,Telcos,2020,0,0.0
Spain,Telcos,2021,0,0.0
Spain,Transport,1990,0,0.0
Spain,Transport,1991,0,0.0
Spain,Transport,1992,0,0.0
Spain,Transport,1993,0,0.0
Spain,Transport,1994,0,0.0
Spain,Transport,1995,0,0.0
Spain,Transport,1996,1,47.0
Spain,Transport,1997,1,559.0
Spain,Transport,1998,1,66.0
Spain,Transport,1999,3,284.0
Spain,Transport,2000,5,1233.0
Spain,Transport,2001,4,1036.0
Spain,Transport,2002,3,835.0
Spain,Transport,2003,7,2643.0
Spain,Transport,2004,7,2537.0
Spain,Transport,2005,6,5557.0
Spain,Transport,2006,19,3829.0
Spain,Transport,2007,4,584.0
Spain,Transport,2008,13,2405.0
Spain,Transport,2009,2,170.0
Spain,Transport,2010,9,4082.0
Spain,Transport,2011,1,228.0
Spain,Transport,2012,3,285.0
Spain,Transport,2013,2,508.0
Spain,Transport,2014,0,0.0
Spain,Transport,2015,2,417.0
Spain,Transport,2016,0,0.0
Spain,Transport,2017,0,0.0
Spain,Transport,2018,0,0.0
Spain,Transport,2019,0,0.0
Spain,Transport,2020,0,0.0
Spain,Transport,2021,0,0.0
Sweden,Defence,1990,0,0.0
Sweden,Defence,1991,0,0.0
Sweden,Defence,1992,0,0.0
Sweden,Defence,1993,0,0.0
Sweden,Defence,1994,0,0.0
Sweden,Defence,1995,0,0.0
Sweden,Defence,1996,0,0.0
Sweden,Defence,1997,0,0.0
Sweden,Defence,1998,0,0.0
Sweden,Defence,1999,0,0.0
Sweden,Defence,2000,0,0.0
Sweden,Defence,2001,0,0.0
Sweden,Defence,2002,0,0.0
Sweden,Defence,2003,0,0.0
Sweden,Defence,2004,0,0.0
Sweden,Defence,2005,0,0.0
Sweden,Defence,2006,0,0.0
Sweden,Defence,2007,0,0.0
Sweden,Defence,2008,0,0.0
Sweden,Defence,2009,0,0.0
Sweden,Defence,2010,0,0.0
Sweden,Defence,2011,0,0.0
Sweden,Defence,2012,0,0.0
Sweden,Defence,2013,0,0.0
Sweden,Defence,2014,0,0.0
Sweden,Defence,2015,0,0.0
Sweden,Defence,2016,0,0.0
Sweden,Defence,2017,0,0.0
Sweden,Defence,2018,0,0.0
Sweden,Defence,2019,0,0.0
Sweden,Defence,2020,0,0.0
Sweden,Defence,2021,0,0.0
Sweden,Education,1990,0,0.0
Sweden,Education,1991,0,0.0
Sweden,Education,1992,0,0.0
Sweden,Education,1993,0,0.0
Sweden,Education,1994,0,0.0
Sweden,Education,1995,0,0.0
Sweden,Education,1996,0,0.0
Sweden,Education,1997,0,0.0
Sweden,Education,1998,0,0.0
Sweden,Education,1999,0,0.0
Sweden,Education,2000,0,0.0
Sweden,Education,2001,0,0.0
Sweden,Education,2002,0,0.0
Sweden,Education,2003,0,0.0
Sweden,Education,2004,0,0.0
Sweden,Education,2005,0,0.0
Sweden,Education,2006,0,0.0
Sweden,Education,2007,0,0.0
Sweden,Education,2008,0,0.0
Sweden,Education,2009,0,0.0
Sweden,Education,2010,0,0.0
Sweden,Education,2011,0,0.0
Sweden,Education,2012,0,0.0
Sweden,Education,2013,0,0.0
Sweden,Education,2014,0,0.0
Sweden,Education,2015,0,0.0
Sweden,Education,2016,0,0.0
Sweden,Education,2017,0,0.0
Sweden,Education,2018,0,0.0
Sweden,Education,2019,0,0.0
Sweden,Education,2020,0,0.0
Sweden,Education,2021,0,0.0
Sweden,Environment,1990,0,0.0
Sweden,Environment,1991,0,0.0
Sweden,Environment,1992,0,0.0
Sweden,Environment,1993,0,0.0
Sweden,Environment,1994,0,0.0
Sweden,Environment,1995,0,0.0
Sweden,Environment,1996,0,0.0
Sweden,Environment,1997,0,0.0
Sweden,Environment,1998,0,0.0
Sweden,Environment,1999,0,0.0
Sweden,Environment,2000,0,0.0
Sweden,Environment,2001,0,0.0
Sweden,Environment,2002,0,0.0
Sweden,Environment,2003,0,0.0
Sweden,Environment,2004,0,0.0
Sweden,Environment,2005,0,0.0
Sweden,Environment,2006,0,0.0
Sweden,Environment,2007,0,0.0
Sweden,Environment,2008,0,0.0
Sweden,Environment,2009,0,0.0
Sweden,Environment,2010,0,0.0
Sweden,Environment,2011,0,0.0
Sweden,Environment,2012,0,0.0
Sweden,Environment,2013,0,0.0
Sweden,Environment,2014,0,0.0
Sweden,Environment,2015,0,0.0
Sweden,Environment,2016,0,0.0
Sweden,Environment,2017,0,0.0
Sweden,Environment,2018,0,0.0
Sweden,Environment,2019,0,0.0
Sweden,Environment,2020,0,0.0
Sweden,Environment,2021,0,0.0
Sweden,General Public Services,1990,0,0.0
Sweden,General Public Services,1991,0,0.0
Sweden,General Public Services,1992,0,0.0
Sweden,General Public Services,1993,0,0.0
Sweden,General Public Services,1994,0,0.0
Sweden,General Public Services,1995,0,0.0
Sweden,General Public Services,1996,0,0.0
Sweden,General Public Services,1997,0,0.0
Sweden,General Public Services,1998,0,0.0
Sweden,General Public Services,1999,0,0.0
Sweden,General Public Services,2000,0,0.0
Sweden,General Public Services,2001,0,0.0
Sweden,General Public Services,2002,0,0.0
Sweden,General Public Services,2003,0,0.0
Sweden,General Public Services,2004,0,0.0
Sweden,General Public Services,2005,0,0.0
Sweden,General Public Services,2006,0,0.0
Sweden,General Public Services,2007,0,0.0
Sweden,General Public Services,2008,0,0.0
Sweden,General Public Services,2009,0,0.0
Sweden,General Public Services,2010,0,0.0
Sweden,General Public Services,2011,0,0.0
Sweden,General Public Services,2012,0,0.0
Sweden,General Public Services,2013,0,0.0
Sweden,General Public Services,2014,0,0.0
Sweden,General Public Services,2015,0,0.0
Sweden,General Public Services,2016,0,0.0
Sweden,General Public Services,2017,0,0.0
Sweden,General Public Services,2018,0,0.0
Sweden,General Public Services,2019,0,0.0
Sweden,General Public Services,2020,0,0.0
Sweden,General Public Services,2021,0,0.0
Sweden,Healthcare,1990,0,0.0
Sweden,Healthcare,1991,0,0.0
Sweden,Healthcare,1992,0,0.0
Sweden,Healthcare,1993,0,0.0
Sweden,Healthcare,1994,0,0.0
Sweden,Healthcare,1995,0,0.0
Sweden,Healthcare,1996,0,0.0
Sweden,Healthcare,1997,0,0.0
Sweden,Healthcare,1998,0,0.0
Sweden,Healthcare,1999,0,0.0
Sweden,Healthcare,2000,0,0.0
Sweden,Healthcare,2001,0,0.0
Sweden,Healthcare,2002,0,0.0
Sweden,Healthcare,2003,0,0.0
Sweden,Healthcare,2004,0,0.0
Sweden,Healthcare,2005,0,0.0
Sweden,Healthcare,2006,0,0.0
Sweden,Healthcare,2007,0,0.0
Sweden,Healthcare,2008,0,0.0
Sweden,Healthcare,2009,0,0.0
Sweden,Healthcare,2010,1,1104.0
Sweden,Healthcare,2011,0,0.0
Sweden,Healthcare,2012,0,0.0
Sweden,Healthcare,2013,0,0.0
Sweden,Healthcare,2014,0,0.0
Sweden,Healthcare,2015,0,0.0
Sweden,Healthcare,2016,0,0.0
Sweden,Healthcare,2017,0,0.0
Sweden,Healthcare,2018,0,0.0
Sweden,Healthcare,2019,0,0.0
Sweden,Healthcare,2020,0,0.0
Sweden,Healthcare,2021,0,0.0
Sweden,Housing and Community Services,1990,0,0.0
Sweden,Housing and Community Services,1991,0,0.0
Sweden,Housing and Community Services,1992,0,0.0
Sweden,Housing and Community Services,1993,0,0.0
Sweden,Housing and Community Services,1994,0,0.0
Sweden,Housing and Community Services,1995,0,0.0
Sweden,Housing and Community Services,1996,0,0.0
Sweden,Housing and Community Services,1997,0,0.0
Sweden,Housing and Community Services,1998,0,0.0
Sweden,Housing and Community Services,1999,0,0.0
Sweden,Housing and Community Services,2000,0,0.0
Sweden,Housing and Community Services,2001,0,0.0
Sweden,Housing and Community Services,2002,0,0.0
Sweden,Housing and Community Services,2003,0,0.0
